gene_short_name	logFC	t	P.Value	adj.P.Val	B
Opa3	0.5197556868	2.5744735121	0.0730035947	0.0730035947	-5.4831730223
Coq5	0.6307912863	2.5744175036	0.0730074521	0.0730074521	-5.4832358134
Pfdn2	0.3741980742	2.5732435829	0.0730883565	0.0730883565	-5.4845520011
Slc48a1	0.3545603453	2.5723253674	0.0731517128	0.0731517128	-5.4855816332
Fcgr3a	0.2184894838	2.5721576228	0.0731632942	0.0731632942	-5.4857697451
LOC500684	0.1498802414	2.5715679888	0.0732040208	0.0732040208	-5.4864310037
Alg9	0.32690841	2.5709473317	0.0732469195	0.0732469195	-5.487127108
Abcd1	-0.4857579157	-2.5694570384	0.0733500484	0.0733500484	-5.4887987877
Yes1	0.5447455907	2.5690081764	0.0733811437	0.0733811437	-5.4893023442
Lpp	1.0505001103	2.5686361964	0.0734069249	0.0734069249	-5.4897196722
Nono	0.3007615202	2.5664429518	0.0735591544	0.0735591544	-5.4921806999
Uba3	0.1755351151	2.5645942749	0.0736877606	0.0736877606	-5.4942556261
Prkab1	-0.8281868618	-2.5640412614	0.073726284	0.073726284	-5.4948764151
Rrp9	0.8404842236	2.563523748	0.0737623561	0.0737623561	-5.4954573929
Pck1	-1.8474354225	-2.5630101014	0.0737981796	0.0737981796	-5.4960340676
Srgn	-0.3937786973	-2.5622841444	0.0738488458	0.0738488458	-5.4968491692
Ube2f	0.3296024658	2.5619993661	0.0738687324	0.0738687324	-5.4971689378
Fzd6	0.9132674197	2.5608858209	0.0739465548	0.0739465548	-5.4984194138
Ston2	-1.0963923823	-2.5598999375	0.0740155369	0.0740155369	-5.4995266777
Ick	-0.1283556117	-2.5597707262	0.0740245835	0.0740245835	-5.4996718076
Bcl6	-1.8309756841	-2.5593677416	0.0740528065	0.0740528065	-5.5001244545
Sumf1	0.1577285251	2.557603204	0.0741765369	0.0741765369	-5.5021067204
RGD1565616	-0.5127579036	-2.5575544082	0.074179962	0.074179962	-5.5021615435
Kcnab2	1.2156271824	2.55729252	0.0741983478	0.0741983478	-5.5024557861
Clybl	0.938025787	2.5570064497	0.0742184375	0.0742184375	-5.5027772095
Rnpc3	0.3556106713	2.5569171045	0.0742247132	0.0742247132	-5.5028775986
Fam76a	0.3922774434	2.5567428071	0.0742369579	0.0742369579	-5.5030734439
Ap1s1	0.1996849447	2.5561756544	0.074276818	0.074276818	-5.5037107422
Col1a2	-0.4699942837	-2.5558728489	0.0742981099	0.0742981099	-5.5040510177
Ralgapa1	0.5458246753	2.5550273474	0.0743576004	0.0743576004	-5.5050012129
Leprotl1	0.1263835915	2.5548396278	0.0743708163	0.0743708163	-5.5052121905
Apln	1.0447775552	2.5542823071	0.0744100694	0.0744100694	-5.5058385917
Recql5	0.3927809362	2.553594354	0.0744585573	0.0744585573	-5.5066118784
Hadh	0.4743283872	2.5529675006	0.0745027716	0.0745027716	-5.5073165452
Mon1a	0.2033637899	2.5513725652	0.0746154095	0.0746154095	-5.5091097177
Cab39	0.3903946629	2.5504747087	0.0746789074	0.0746789074	-5.5101193295
Asb8	-0.1497845071	-2.5500241527	0.0747107958	0.0747107958	-5.5106260089
Zfp192	0.4096742055	2.549950127	0.0747160365	0.0747160365	-5.5107092584
Lamtor3	0.4083203472	2.5496061183	0.0747403969	0.0747403969	-5.5110961414
Bambi	-0.7675950772	-2.5495160669	0.0747467753	0.0747467753	-5.5111974189
Zfp667	0.7094123241	2.5494532718	0.0747512235	0.0747512235	-5.5112680429
Pdzrn3	-1.4227789042	-2.5490993341	0.0747763012	0.0747763012	-5.5116661177
Bcap29	0.1230255691	2.5487813019	0.0747988434	0.0747988434	-5.5120238247
Pxdn	-0.2482798603	-2.5484807734	0.0748201524	0.0748201524	-5.5123618575
Nr1h4	-1.3001858208	-2.5471366493	0.0749155462	0.0749155462	-5.5138738783
Filip1	-0.5806705831	-2.5464538576	0.0749640601	0.0749640601	-5.5146420568
Scand1	-0.1105161979	-2.5461788497	0.0749836106	0.0749836106	-5.5149514745
Mmd	0.9396799298	2.5453414103	0.0750431822	0.0750431822	-5.5158937631
Serp1	-0.2604692068	-2.5449533045	0.0750708094	0.0750708094	-5.5163304943
Wdr77	0.5711196495	2.5447853856	0.0750827664	0.0750827664	-5.5165194582
Pet100	0.1691741972	2.5446483043	0.0750925293	0.0750925293	-5.5166737227
Olfml2b	-0.7479159547	-2.5442911743	0.075117971	0.075117971	-5.5170756314
Gpat2	-1.3223036188	-2.5435521975	0.0751706477	0.0751706477	-5.5179073223
Tgs1	-0.1936801489	-2.5422625136	0.0752626863	0.0752626863	-5.5193589985
Eif3m	0.2425285223	2.5418256233	0.0752938954	0.0752938954	-5.5198508183
Dhx16	0.5714014815	2.5414530163	0.0753205248	0.0753205248	-5.5202702939
Tbc1d17	0.3414541267	2.541249282	0.0753350899	0.0753350899	-5.5204996634
Pwp2	0.7688457829	2.5407281839	0.0753723589	0.0753723589	-5.5210863561
Srsf2	0.2846996305	2.5402424628	0.0754071175	0.0754071175	-5.5216332532
Ctbp2	-0.1046467238	-2.5387697406	0.0755126236	0.0755126236	-5.5232916669
Npr2	0.4640653212	2.5386219811	0.0755232188	0.0755232188	-5.5234580738
Arsa	-0.2417946185	-2.5383461446	0.0755430026	0.0755430026	-5.5237687296
Fam104a	0.3210094951	2.5382836574	0.0755474853	0.0755474853	-5.5238391061
Cdhr5	1.4799781692	2.5377921133	0.0755827581	0.0755827581	-5.5243927296
Zfp37	0.9887151668	2.5362084302	0.0756965354	0.0756965354	-5.5261766549
Tra2b	-0.1713716558	-2.5360861992	0.0757053254	0.0757053254	-5.5263143555
Hmg1l1	0.1343133322	2.5358540032	0.0757220266	0.0757220266	-5.5265759443
Coa4	0.2823385009	2.5358212536	0.0757243826	0.0757243826	-5.5266128402
Pls1	0.1370716009	2.5352984591	0.0757620032	0.0757620032	-5.5272018435
Egf	-0.5730084622	-2.5337487489	0.0758736523	0.0758736523	-5.5289480412
Gabarap	0.1609640602	2.5334277161	0.0758968056	0.0758968056	-5.52930982
Kctd8	3.9570599232	2.5327592716	0.0759450418	0.0759450418	-5.5300631511
Rab5b	0.1887799994	2.532734497	0.0759468303	0.0759468303	-5.5300910731
Prodh	-0.1702364091	-2.5323141125	0.0759771855	0.0759771855	-5.5305648763
Armc10	0.4716899958	2.5316835779	0.0760227424	0.0760227424	-5.5312755803
Ppap2a	0.4882244821	2.5316123604	0.0760278901	0.0760278901	-5.5313558563
Tmem185b	0.5274195448	2.5305827683	0.0761023553	0.0761023553	-5.5325164864
Btg3	0.8588816232	2.5288803028	0.0762256768	0.0762256768	-5.5344359545
Mesdc2	0.3356674834	2.5285463737	0.0762498935	0.0762498935	-5.5348124951
Gsta2	1.0671107552	2.5283615029	0.0762633044	0.0762633044	-5.5350209633
Gja4	-0.5232719753	-2.5283264056	0.0762658507	0.0762658507	-5.535060541
RGD1310507	-0.2882665757	-2.5273838188	0.0763342741	0.0763342741	-5.5361235217
Dynlrb1	0.4407168428	2.5272616331	0.076343149	0.076343149	-5.5362613228
Eif3k	0.2671225471	2.5271671013	0.0763500162	0.0763500162	-5.5363679374
Rab38	-0.8960126175	-2.5261277947	0.0764255638	0.0764255638	-5.5375401674
Rab18	-0.4832829854	-2.5259088363	0.0764414914	0.0764414914	-5.5377871491
Proc	-0.1700196978	-2.5258774223	0.0764437768	0.0764437768	-5.5378225841
Aaed1	-0.5163532553	-2.5257838144	0.0764505875	0.0764505875	-5.5379281748
Hsd11b2	-1.4176985555	-2.5251880068	0.076493954	0.076493954	-5.5386002809
Zbtb2	-0.2534937583	-2.5246441642	0.0765335638	0.0765335638	-5.5392138108
Kcne4	-1.5669183921	-2.5244222651	0.0765497324	0.0765497324	-5.5394641556
Ccl22	2.4639196075	2.5230683673	0.0766484719	0.0766484719	-5.540991762
Gkap1	0.198448891	2.5227584366	0.0766710964	0.0766710964	-5.5413414936
Atp6v0e1	0.4429519909	2.522544592	0.0766867114	0.0766867114	-5.5415828077
Sf3a3	0.1302849384	2.5221026352	0.0767189952	0.0767189952	-5.5420815566
Rara	-0.3183925816	-2.521437976	0.0767675773	0.0767675773	-5.5428316767
Tnik	0.8525663633	2.5211758765	0.0767867451	0.0767867451	-5.5431274935
Dlat	0.6916237564	2.5208799244	0.0768083954	0.0768083954	-5.5434615294
Amn	3.3901183586	2.5201177785	0.0768641834	0.0768641834	-5.5443218063
Fbxo28	0.2619363431	2.5196535449	0.0768981883	0.0768981883	-5.5448458525
Tjp1	-0.2616303453	-2.5195314892	0.0769071318	0.0769071318	-5.544983639
Nsun4	0.4441792503	2.5189263183	0.0769514933	0.0769514933	-5.5456668366
Trap1	0.2888467587	2.5188429893	0.0769576041	0.0769576041	-5.5457609134
Farp1	0.4184880799	2.5183785044	0.0769916766	0.0769916766	-5.546285326
Kif16b	-0.2715856625	-2.518020895	0.0770179214	0.0770179214	-5.5466890944
Vasp	0.1284825123	2.5178564951	0.0770299903	0.0770299903	-5.5468747205
Trmt10a	0.4682401627	2.5176588825	0.0770445003	0.0770445003	-5.5470978525
Yae1d1	0.581677831	2.5161816016	0.0771530749	0.0771530749	-5.5487660793
Spcs3	-0.3273365016	-2.5158398364	0.0771782193	0.0771782193	-5.5491520627
Phkb	0.4825374298	2.5154080648	0.0772099996	0.0772099996	-5.5496397208
Susd2	-0.3843305263	-2.5149638646	0.0772427109	0.0772427109	-5.5501414433
Desi1	0.5227773286	2.5146759375	0.0772639229	0.0772639229	-5.5504666706
Blcap	0.3412667619	2.5140065533	0.0773132643	0.0773132643	-5.5512228162
Hspa5	-0.4896616018	-2.5135962188	0.0773435292	0.0773435292	-5.5516863666
Fam21c	0.2716536371	2.5134783253	0.0773522272	0.0773522272	-5.5518195538
Vps52	0.7599654223	2.5129991134	0.0773875949	0.0773875949	-5.5523609515
Ypel2	-0.5336792837	-2.5126618616	0.0774124969	0.0774124969	-5.5527419866
Gnpat	0.4122220782	2.5123252537	0.0774373609	0.0774373609	-5.55312231
Cd59	0.4304450379	2.5122449111	0.0774432969	0.0774432969	-5.5532130891
Rrn3	0.4721231795	2.5120171177	0.07746013	0.07746013	-5.5534704775
Il11ra1	-0.3858907982	-2.5114711662	0.0775004917	0.0775004917	-5.5540873888
Ubac1	0.6451626208	2.5109961406	0.0775356303	0.0775356303	-5.5546241893
Id3	-0.476640284	-2.5109422799	0.0775396157	0.0775396157	-5.5546850563
Uck2	1.1780479651	2.5107000989	0.0775575386	0.0775575386	-5.5549587457
Tapbpl	-0.3985531656	-2.5103464114	0.0775837227	0.0775837227	-5.5553584635
Dcaf6	0.2153965114	2.5097108704	0.0776307992	0.0776307992	-5.5560767598
Usp46	0.4026006091	2.5094460696	0.0776504239	0.0776504239	-5.5563760575
Bag4	-0.3401024303	-2.5080447824	0.077754373	0.077754373	-5.5579600589
Vamp8	0.205565947	2.5079597947	0.0777606828	0.0777606828	-5.5580561369
Etf1	0.422993903	2.506604492	0.0778613878	0.0778613878	-5.5595884323
Spsb1	1.7498748957	2.5065999469	0.0778617258	0.0778617258	-5.5595935714
Pgam1	1.7989749434	2.5062179717	0.0778901364	0.0778901364	-5.5600254759
Dnajc5b	1.9971071915	2.5055894384	0.0779369124	0.0779369124	-5.560736211
Pick1	0.4028840595	2.505445814	0.0779476057	0.0779476057	-5.5608986268
Imp3	0.3733083681	2.5050958514	0.077973669	0.077973669	-5.5612943892
Lag3	-1.5696413971	-2.5048797872	0.0779897654	0.0779897654	-5.5615387385
Cabp7	-1.0312647864	-2.5046329475	0.0780081593	0.0780081593	-5.5618178998
Pcdh20	2.0911376929	2.5030905304	0.0781232139	0.0781232139	-5.5635624744
Tnpo3	0.3361637222	2.5018906989	0.0782128532	0.0782128532	-5.5649197895
Rpl22l1	0.4676820336	2.5012086321	0.0782638648	0.0782638648	-5.5656914691
Dab2	-0.3113804323	-2.4991760708	0.0784161144	0.0784161144	-5.5679914572
Ganc	0.3905059441	2.4983967904	0.0784745799	0.0784745799	-5.5688734194
Nudt21	0.3229442143	2.4983037482	0.0784815639	0.0784815639	-5.5689787269
LOC690344	0.2701859558	2.4982821507	0.0784831852	0.0784831852	-5.5690031717
Utp14a	0.6217744414	2.4969842088	0.078580691	0.078580691	-5.5704723425
Vdac2	0.3336234146	2.4965187186	0.0786156953	0.0786156953	-5.5709992981
Idnk	0.4693583783	2.4963706584	0.0786268331	0.0786268331	-5.5711669151
Eps8l2	0.3637336917	2.4932406883	0.0788627245	0.0788627245	-5.5747110166
Fuom	0.2743330987	2.4931356695	0.0788706538	0.0788706538	-5.5748299538
Tmem128	0.2258628408	2.4927944644	0.0788964227	0.0788964227	-5.5752163904
Sms	0.4248988025	2.4920877823	0.0789498254	0.0789498254	-5.5760168038
Kif20a	-1.1746521965	-2.4911306425	0.0790222233	0.0790222233	-5.5771010036
Rrm1	-0.3553063512	-2.4905574662	0.079065616	0.079065616	-5.5777503289
Adam1a	0.6171149488	2.4903098518	0.0790843706	0.0790843706	-5.5780308537
Vps25	0.2190724442	2.4897083464	0.0791299512	0.0791299512	-5.5787123404
Slc9a1	0.202818345	2.4894105457	0.0791525294	0.0791525294	-5.5790497576
Dag1	0.3617092576	2.4877083462	0.0792817309	0.0792817309	-5.5809786332
Abcg3l1	0.3171927532	2.4866432159	0.0793627046	0.0793627046	-5.5821858043
Lpin2	0.8017500155	2.4863068023	0.0793883	0.0793883	-5.5825671127
Cd226	0.91199069	2.4849818869	0.0794891988	0.0794891988	-5.5840689895
Cyfip2	-1.2301033899	-2.483981314	0.0795654983	0.0795654983	-5.5852033616
Piga	-0.1889954174	-2.4839046749	0.0795713461	0.0795713461	-5.5852902547
Stxbp6	-0.2980827856	-2.4827978005	0.0796558604	0.0796558604	-5.5865453136
Lsamp	-0.8598798376	-2.4825390934	0.0796756291	0.0796756291	-5.5868386795
Trim46	-0.8489681041	-2.4818975646	0.0797246756	0.0797246756	-5.5875661928
Podxl	0.7974124595	2.4815563456	0.0797507773	0.0797507773	-5.5879531684
Polg	0.3840578258	2.4815301089	0.0797527847	0.0797527847	-5.587982924
Cacnb2	-0.8555106535	-2.4810026191	0.0797931564	0.0797931564	-5.5885811818
Cpeb4	-0.5622905081	-2.4802507565	0.0798507425	0.0798507425	-5.5894339796
Tmem202	-2.4118301351	-2.4801528617	0.0798582441	0.0798582441	-5.5895450221
Fkbp7	-0.725467171	-2.480115726	0.0798610899	0.0798610899	-5.5895871456
Slc25a44	0.5419847811	2.4788081336	0.0799613731	0.0799613731	-5.5910704849
Sbk1	-1.215926786	-2.4785322801	0.0799825482	0.0799825482	-5.5913834441
Tfpi	0.398592776	2.475414283	0.0802223558	0.0802223558	-5.594921567
LOC689065	2.030230105	2.4735779613	0.0803639879	0.0803639879	-5.5970059343
Dync1h1	0.298410817	2.4731651254	0.08039587	0.08039587	-5.5974745977
Ngfrap1	1.6641526412	2.4699515851	0.0806445561	0.0806445561	-5.6011234891
Tab2	-0.2325777858	-2.4690237385	0.0807165291	0.0807165291	-5.6021772938
E2f1	-0.4422112961	-2.4685948155	0.0807498263	0.0807498263	-5.6026644835
Plp2	0.5009523646	2.4683088897	0.0807720317	0.0807720317	-5.6029892645
Plcb1	-0.4675929087	-2.4664375939	0.0809175384	0.0809175384	-5.605115127
Dnajb7	0.9689957811	2.4658402913	0.0809640484	0.0809640484	-5.6057937843
Pdcd11	0.4429614256	2.4641403278	0.0810965926	0.0810965926	-5.6077255507
Ppfibp1	0.495342477	2.4630769474	0.081179634	0.081179634	-5.6089341284
Fggy	0.2028348328	2.4621600202	0.0812513195	0.0812513195	-5.6099763772
Cyb5d2	0.5293653643	2.4603857832	0.0813902429	0.0813902429	-5.6119934289
Enpp4	0.73518569	2.4600052787	0.0814200732	0.0814200732	-5.6124260625
Mmp15	0.7900842833	2.4585779159	0.0815320893	0.0815320893	-5.6140491462
Efcab7	0.632346567	2.4578471396	0.0815895097	0.0815895097	-5.6148802325
Zfp566	-0.1351725191	-2.457568984	0.0816113782	0.0816113782	-5.6151965878
RGD1566320	0.4411946892	2.4574339608	0.0816219962	0.0816219962	-5.6153501577
Ap3d1	0.2675249419	2.4571807872	0.0816419097	0.0816419097	-5.6156381137
Aph1a	-0.195829276	-2.4540758339	0.0818866009	0.0818866009	-5.6191703379
N4bp2l1	0.886673555	2.4530492946	0.0819676902	0.0819676902	-5.620338421
Cln6	0.3984038858	2.4527812071	0.0819888829	0.0819888829	-5.6206434966
Dclre1b	1.4276187845	2.4525737184	0.0820052896	0.0820052896	-5.6208796192
Ttc1	0.3064508321	2.451762756	0.082069452	0.082069452	-5.621802551
Nxnl2	1.4303426154	2.4515559494	0.0820858238	0.0820858238	-5.6220379253
Trnt1	0.304991423	2.451165411	0.0821167513	0.0821167513	-5.6224824272
Fah	0.1253840336	2.4508936352	0.0821382819	0.0821382819	-5.622791768
Sfswap	-0.3296180213	-2.4507593829	0.0821489201	0.0821489201	-5.6229445805
Cep120	0.3749444732	2.4501457234	0.0821975674	0.0821975674	-5.6236431075
Ebna1bp2	0.5069627431	2.4499267749	0.0822149326	0.0822149326	-5.6238923482
Clpb	0.3144289739	2.4498619212	0.0822200771	0.0822200771	-5.6239661759
Capn7	0.3138379161	2.4497423492	0.0822295631	0.0822295631	-5.6241022947
Fscn2	2.3835600686	2.4490076573	0.082287877	0.082287877	-5.6249386976
Odf2l	1.1775681164	2.447293004	0.0824241628	0.0824241628	-5.6268910064
Chtf8	0.1739288279	2.4443921183	0.0826553434	0.0826553434	-5.6301948483
Upp1	0.6629923053	2.4440711502	0.0826809695	0.0826809695	-5.6305604697
Bcas3	0.3305285357	2.443890556	0.0826953923	0.0826953923	-5.6307661943
Yrdc	0.3445301977	2.4437140402	0.0827094922	0.0827094922	-5.6309672772
Akap7	0.4535926434	2.4415914738	0.0828792643	0.0828792643	-5.6333855787
Coq6	0.3849325345	2.4411377141	0.0829156115	0.0829156115	-5.6339026372
F11r	0.1538254076	2.4409972329	0.0829268682	0.0829268682	-5.6340627209
Bcl7b	0.3187824016	2.4378156759	0.0831822901	0.0831822901	-5.6376889208
Synpo	1.1729793753	2.437643315	0.0831961541	0.0831961541	-5.6378854081
RGD1306001	1.0521608753	2.4369706966	0.0832502832	0.0832502832	-5.6386522148
Pparg	0.8729372749	2.4358457152	0.0833409094	0.0833409094	-5.6399348624
Slc43a2	-0.6088402659	-2.4343258691	0.0834635307	0.0834635307	-5.6416679786
Rsad2	-0.6454623126	-2.4341498754	0.0834777436	0.0834777436	-5.6418686878
RGD1305347	-0.556327553	-2.4330906879	0.0835633424	0.0835633424	-5.6430767073
Tmem17	0.443315763	2.4319327076	0.0836570441	0.0836570441	-5.6443975694
Slc16a4	-0.4186634553	-2.4318150835	0.083666569	0.083666569	-5.6445317483
Aste1	0.2491582381	2.4308618181	0.0837438093	0.0837438093	-5.6456192463
Cherp	0.448355964	2.4307308574	0.0837544272	0.0837544272	-5.6457686574
Dmd	-0.4029726207	-2.4304270362	0.0837790664	0.0837790664	-5.6461152908
Ctdp1	0.3373156432	2.4290557768	0.0838903789	0.0838903789	-5.6476799279
Mavs	-0.5704799022	-2.4288393757	0.0839079613	0.0839079613	-5.6479268686
Hrh3	3.399393824	2.42866035	0.0839225103	0.0839225103	-5.6481311639
Tns1	0.5260259023	2.4279307751	0.0839818321	0.0839818321	-5.6489637623
Isg15	-0.9207958826	-2.4279171279	0.0839829422	0.0839829422	-5.6489793374
Tmem50b	0.707789916	2.4278656225	0.083987132	0.083987132	-5.6490381185
Trim5	-0.2563414182	-2.426655096	0.0840856767	0.0840856767	-5.650419747
Sult5a1	1.8914716817	2.4261558815	0.0841263559	0.0841263559	-5.6509895786
Rpl6	0.0923347896	2.4257607238	0.0841585723	0.0841585723	-5.6514406568
Plk2	0.3378018571	2.4250835727	0.0842138131	0.0842138131	-5.6522136817
Hgd	-0.3457557312	-2.4250724031	0.0842147246	0.0842147246	-5.6522264332
Rnmt	0.4752205536	2.4236759677	0.0843287802	0.0843287802	-5.6538207715
Shprh	0.5720781393	2.4230935547	0.0843764035	0.0843764035	-5.654485799
Arsb	0.5337932273	2.4222797248	0.0844430028	0.0844430028	-5.6554151431
Eif1a	0.6969400797	2.4220012629	0.0844658048	0.0844658048	-5.6557331493
Scn9a	-4.9465032033	-2.4212026448	0.0845312406	0.0845312406	-5.6566452347
Slc25a5	0.2228698563	2.4201241226	0.0846197059	0.0846197059	-5.6578771237
Ppp6r1	-0.1453059716	-2.4199475474	0.0846341998	0.0846341998	-5.6580788225
LOC100912214	1.5070568529	2.4194288438	0.0846767938	0.0846767938	-5.6586713516
Sts	0.7148843557	2.4193900482	0.0846799805	0.0846799805	-5.6587156703
Cbr1	1.2363568023	2.4177216039	0.0848171651	0.0848171651	-5.6606218235
Ciao1	0.3731319521	2.4175990507	0.0848272521	0.0848272521	-5.6607618513
Fip1l1	0.22259802	2.4165104573	0.0849169138	0.0849169138	-5.6620057511
Stox2	-0.4348881321	-2.4154218948	0.085006685	0.085006685	-5.6632497684
Commd1	0.3779594343	2.4146124945	0.0850735071	0.0850735071	-5.6641748559
Gbgt1	2.6060385562	2.4127634383	0.0852263936	0.0852263936	-5.6662885131
Coro1c	-0.3137007672	-2.412389143	0.0852573812	0.0852573812	-5.6667164237
Il4r	0.221258527	2.4120402915	0.0852862743	0.0852862743	-5.667115262
Dhx57	0.3304409528	2.4118048706	0.0853057792	0.0853057792	-5.6673844252
Spag8	0.992610768	2.4116114999	0.0853218042	0.0853218042	-5.6676055164
Fat4	-1.5004972925	-2.4115912921	0.085323479	0.085323479	-5.6676286214
Gys2	0.6164989011	2.4111227571	0.0853623229	0.0853623229	-5.6681643443
Pdia4	-0.5317900012	-2.4102596346	0.0854339349	0.0854339349	-5.6691513122
Fn3k	-0.3984946238	-2.4100208707	0.0854537573	0.0854537573	-5.6694243521
Bmp5	-0.7858532236	-2.409256737	0.0855172329	0.0855172329	-5.6702982307
Snx10	1.9223653566	2.4081362096	0.0856104146	0.0856104146	-5.6715798236
Hells	-0.4328814094	-2.4075007221	0.0856633142	0.0856633142	-5.672306728
Ywhah	0.2853081257	2.4071278625	0.08569437	0.08569437	-5.6727332486
Rassf3	-0.3050595329	-2.4069828363	0.0857064529	0.0857064529	-5.6728991514
Mir1896	-0.3053145954	-2.4067592594	0.0857250843	0.0857250843	-5.6731549176
Ranbp2	0.3638513816	2.40551881	0.0858285419	0.0858285419	-5.6745740757
Knstrn	-1.5151697933	-2.4054040761	0.0858381185	0.0858381185	-5.6747053489
Ppp4c	-0.1175521596	-2.4044807842	0.0859152301	0.0859152301	-5.6757617984
Gtf2e1	-0.3157838001	-2.4025853988	0.0860737855	0.0860737855	-5.6779308773
Impdh2	0.2114097508	2.4024574692	0.0860844997	0.0860844997	-5.6780772964
Gna12	0.3500635899	2.4022652627	0.0861006001	0.0861006001	-5.6782972862
Jph1	3.7410067325	2.401541448	0.0861612632	0.0861612632	-5.6791257699
Trmt6	0.7711674298	2.4011050669	0.0861978607	0.0861978607	-5.679625287
Rad51d	-0.6113422829	-2.3998261969	0.0863052203	0.0863052203	-5.6810893248
Kcnd1	3.8537572525	2.3995030249	0.0863323752	0.0863323752	-5.6814593217
Klrd1	-0.5007318108	-2.3990343166	0.0863717769	0.0863717769	-5.6819959655
Eif3c	0.2730385192	2.3976505402	0.0864882271	0.0864882271	-5.6835804718
Ppp3r1	0.2387627998	2.39757245	0.0864948043	0.0864948043	-5.6836698969
Pcgf5	0.2985182561	2.3972996654	0.0865177841	0.0865177841	-5.6839822828
Sox7	-0.4374857148	-2.3971210658	0.0865328335	0.0865328335	-5.6841868156
Ubxn8	0.3416736415	2.3962333969	0.0866076775	0.0866076775	-5.6852034364
LOC688869	0.2261288244	2.3961848741	0.0866117709	0.0866117709	-5.6852590111
Slc25a16	0.660102326	2.3954040198	0.0866776757	0.0866776757	-5.6861533875
Nbr1	0.1683754158	2.3936947232	0.0868221485	0.0868221485	-5.6881114539
Usp16	0.2676596161	2.3935044081	0.0868382519	0.0868382519	-5.6883294902
Zc4h2	-0.5674191863	-2.3928165848	0.0868964808	0.0868964808	-5.6891175393
Med25	0.4159691769	2.3918844948	0.0869754623	0.0869754623	-5.6901855436
Mki67	-0.9100026387	-2.3918676613	0.0869768894	0.0869768894	-5.6902048327
RGD1307537	0.7842707456	2.3896611127	0.0871642047	0.0871642047	-5.6927335736
Sucla2	0.1949266605	2.3890491251	0.087216241	0.087216241	-5.6934350298
Pp2d1	0.2473638584	2.3878453776	0.0873187007	0.0873187007	-5.6948148947
Fmo2	1.7290082381	2.3870785109	0.0873840483	0.0873840483	-5.6956940545
Spic	-1.1861209978	-2.3860956642	0.0874678849	0.0874678849	-5.6968209285
Slc35g1	0.8549518105	2.383890165	0.0876563589	0.0876563589	-5.6993500637
Eif3e	0.2163058863	2.3833868891	0.0876994341	0.0876994341	-5.6999272757
Dennd6b	0.439641354	2.3830344151	0.0877296171	0.0877296171	-5.7003315504
Tsr2	0.2320059272	2.3827231332	0.087756283	0.087756283	-5.7006885922
Tbk1	0.2122406212	2.3826824218	0.0877597712	0.0877597712	-5.7007352893
F9	-0.2750748067	-2.3824910682	0.087776169	0.087776169	-5.7009547797
Fam132a	-4.1531244384	-2.3822881426	0.0877935623	0.0877935623	-5.7011875488
Prr16	-0.5390565272	-2.3819993281	0.0878183245	0.0878183245	-5.7015188469
Shq1	0.6779083432	2.3818414899	0.0878318606	0.0878318606	-5.7016999069
Akap6	-0.8152134343	-2.380971364	0.0879065261	0.0879065261	-5.7026981051
Psmb10	-0.4707311446	-2.3802209818	0.0879709765	0.0879709765	-5.7035590106
Dixdc1	0.7609380256	2.3798283956	0.088004718	0.088004718	-5.7040094486
Oxsr1	0.5512106726	2.378938678	0.0880812428	0.0880812428	-5.7050303463
Vamp2	0.1342218502	2.3766172111	0.0882812824	0.0882812824	-5.7076945542
Fbxo8	-0.2226169518	-2.3765585943	0.0882863403	0.0882863403	-5.7077618338
Smoc2	-0.6435642339	-2.3761269124	0.0883235997	0.0883235997	-5.708257326
Pvrl3	-0.42621889	-2.375923415	0.0883411704	0.0883411704	-5.708490912
Bloc1s2	0.3950759324	2.3756479463	0.0883649619	0.0883649619	-5.708807119
Slfnl1	0.7298063871	2.3755284141	0.088375288	0.088375288	-5.7089443314
Gpc3	-0.8633190945	-2.3751906639	0.0884044729	0.0884044729	-5.7093320482
Det1	0.3466551886	2.3751069496	0.0884117084	0.0884117084	-5.7094281494
Upf3a	0.3364894685	2.374461287	0.0884675371	0.0884675371	-5.7101693772
Prrt1	1.0281725531	2.3743441471	0.0884776703	0.0884776703	-5.7103038606
Zfp292	0.3405339181	2.3734414997	0.0885558	0.0885558	-5.7113402095
Cacul1	0.3494526019	2.3729181084	0.08860114	0.08860114	-5.7119411723
RGD1564664	-1.106063619	-2.3724648231	0.088640429	0.088640429	-5.7124616663
Mapk8ip1	0.8422282418	2.3709754236	0.0887696689	0.0887696689	-5.7141720776
Rnd2	-0.4203522106	-2.3702278647	0.0888346207	0.0888346207	-5.7150306697
Scn8a	-1.7229842567	-2.3686159729	0.0889748608	0.0889748608	-5.7168822066
Arpin	0.2891886677	2.3683874274	0.0889947662	0.0889947662	-5.7171447565
Cript	0.2505209537	2.3683280749	0.0889999364	0.0889999364	-5.717212941
Lmo2	-0.3576558834	-2.3677920166	0.0890466486	0.0890466486	-5.7178287866
Ndufa7	0.1928606919	2.3673049821	0.089089114	0.089089114	-5.7183883424
Gipc3	0.7597459796	2.3660388593	0.089199621	0.089199621	-5.7198431317
Arg1	0.6407011408	2.3659712932	0.0892055227	0.0892055227	-5.7199207714
Ltbr	0.1797040528	2.3637006677	0.0894041227	0.0894041227	-5.7225302572
Dpm3	0.1921566499	2.3635775742	0.089414904	0.089414904	-5.7226717387
