gene_short_name	logFC	t	P.Value	adj.P.Val	B
Zfand2a	0.7405169232	1.9673640845	0.1338650163	0.1338650163	-7.2738609314
Slc22a15	1.5092903002	1.9671486313	0.1338950692	0.1338950692	-7.274116489
Pcm1	0.2257180641	1.9669410662	0.1339240291	0.1339240291	-7.2743626922
Gdi2	0.2476330328	1.9666437919	0.1339655178	0.1339655178	-7.274715307
Csnk2a2	0.2674534458	1.966453439	0.1339920918	0.1339920918	-7.2749410978
Prkab1	-0.7434719883	-1.965704504	0.1340967045	0.1340967045	-7.275829477
Rab5a	0.137292216	1.9647371047	0.1342319704	0.1342319704	-7.2769770312
Drg1	0.3237569094	1.9642762538	0.1342964632	0.1342964632	-7.2775237183
Cdkn2c	-0.7783516745	-1.9638119641	0.1343614729	0.1343614729	-7.2780744937
Krt4	0.9473118045	1.9637185617	0.1343745554	0.1343745554	-7.2781852957
Cxxc5	-0.4442368639	-1.9631715068	0.1344512083	0.1344512083	-7.278834267
Hspa12b	0.1663159529	1.9627636614	0.1345083877	0.1345083877	-7.2793181021
Mrps14	0.1533802202	1.9627164296	0.1345150113	0.1345150113	-7.2793741346
Ywhae	0.2854975759	1.9625403022	0.1345397141	0.1345397141	-7.2795830805
Zc3h7a	0.1950562455	1.9611116169	0.1347402854	0.1347402854	-7.2812780255
Rnf41	0.1839961187	1.9610129258	0.134754153	0.134754153	-7.2813951124
Nop16	0.3094409599	1.9603920375	0.1348414351	0.1348414351	-7.2821317423
Sec23b	0.3468281742	1.9602619539	0.1348597299	0.1348597299	-7.2822860772
Rnase13	-0.969958016	-1.9601256489	0.1348789026	0.1348789026	-7.282447794
Kif20b	-1.3393399945	-1.9592155019	0.1350070043	0.1350070043	-7.2835276422
Efnb2	-0.8058818689	-1.9589075209	0.1350503834	0.1350503834	-7.2838930553
Sco1	0.2139056631	1.9587518644	0.1350723137	0.1350723137	-7.28407774
Asb3	0.3394262118	1.957586695	0.1352366018	0.1352366018	-7.285460231
Gcc2	0.2458715964	1.9566637527	0.1353668975	0.1353668975	-7.2865553544
Slc25a16	0.6504416271	1.956485095	0.1353921358	0.1353921358	-7.2867673457
Sorbs3	0.3944740165	1.9562433951	0.1354262884	0.1354262884	-7.2870541436
Smad7	-0.6352399204	-1.9559864813	0.1354626015	0.1354626015	-7.2873589967
Nfyc	0.3900990617	1.9556143432	0.1355152205	0.1355152205	-7.2878005792
Sh3tc1	-0.3808606334	-1.9551471331	0.1355813152	0.1355813152	-7.2883549826
Ube3d	-1.1292916789	-1.9545499926	0.1356658442	0.1356658442	-7.2890635771
Wif1	1.384200055	1.9533752179	0.1358323158	0.1358323158	-7.2904576596
Gp5	0.8842874342	1.9532725634	0.1358468735	0.1358468735	-7.2905794803
Nxph3	-1.9667561345	-1.9522993351	0.1359849778	0.1359849778	-7.2917344357
Pdik1l	0.2600160507	1.9519181945	0.1360391064	0.1360391064	-7.2921867552
Nf1	0.3054831115	1.9504926898	0.13624177	0.13624177	-7.293878525
ERCC-00046	0.8061972128	1.950278007	0.1362723211	0.1362723211	-7.2941333144
Brk1	0.1894948856	1.9502583405	0.1362751202	0.1362751202	-7.294156655
Man2c1	0.1035209809	1.9493472814	0.1364048612	0.1364048612	-7.2952379359
Nap1l5	-0.5363130771	-1.9489827525	0.1364568118	0.1364568118	-7.295670582
Rad23b	0.1705112877	1.948501615	0.1365254154	0.1365254154	-7.2962416341
Khdrbs1	0.2172036574	1.9484826732	0.136528117	0.136528117	-7.2962641159
Dusp23	-0.9556771018	-1.9481637805	0.1365736093	0.1365736093	-7.2966426079
Zfp978	-0.8091170627	-1.9480192094	0.1365942391	0.1365942391	-7.2968141999
Slc35b4	-0.3861766477	-1.9474424147	0.1366765808	0.1366765808	-7.2974988072
Matr3	0.0911812866	1.947163503	0.1367164178	0.1367164178	-7.2978298566
Ephb3	-0.6910755866	-1.9469349705	0.1367490689	0.1367490689	-7.2981011114
Tk2	0.2850989744	1.9468029607	0.1367679336	0.1367679336	-7.2982578003
Tmem86a	0.4140077187	1.9465533068	0.1368036181	0.1368036181	-7.2985541283
Mrps28	0.2160990986	1.9446779503	0.1370720125	0.1370720125	-7.3007801657
Cox11	0.3207309842	1.944470526	0.1371017351	0.1371017351	-7.301026385
Zbtb24	0.51243124	1.9443389341	0.1371205951	0.1371205951	-7.3011825896
Slc38a2	-0.3242983258	-1.9440377563	0.1371637718	0.1371637718	-7.3015401015
Cenpj	-0.299936003	-1.9438556822	0.1371898812	0.1371898812	-7.3017562334
Pex3	0.2798594312	1.9437302626	0.1372078697	0.1372078697	-7.301905114
Rock2	0.2222759658	1.9431342236	0.1372933942	0.1372933942	-7.3026126558
Aldh1a7	0.811135895	1.94312473	0.1372947569	0.1372947569	-7.3026239255
Gnmt	-0.740719251	-1.9429571454	0.1373188144	0.1373188144	-7.302822863
Ninj2	-1.1126898164	-1.9429309806	0.1373225709	0.1373225709	-7.302853923
Ftsj2	0.4035649072	1.9428657242	0.1373319404	0.1373319404	-7.3029313883
Cd5	2.788214797	1.9427861676	0.137343364	0.137343364	-7.3030258296
Muc1	0.8704898048	1.9425065429	0.1373835243	0.1373835243	-7.3033577723
Uchl3	0.2030340054	1.9409434775	0.1376082606	0.1376082606	-7.3052133396
Gstt1	0.3803484775	1.939640116	0.1377959761	0.1377959761	-7.306760669
Dclk2	-0.2825533856	-1.9386118484	0.1379442766	0.1379442766	-7.307981453
Rhpn1	-0.8829270973	-1.938510412	0.1379589159	0.1379589159	-7.3081018828
Unc50	0.1362750121	1.9379991113	0.1380327339	0.1380327339	-7.3087089265
Rps27l	-0.1869671414	-1.93717175	0.1381522775	0.1381522775	-7.3096912333
L3hypdh	-0.7277854432	-1.9370320631	0.1381724722	0.1381724722	-7.3098570826
Lmln	0.2811414258	1.9368898837	0.1381930306	0.1381930306	-7.310025892
Fam118b	1.2144025804	1.9363542539	0.1382705111	0.1382705111	-7.3106618502
Rpusd3	0.2557301174	1.9357890585	0.1383523219	0.1383523219	-7.3113329224
Klrd1	-0.5426733005	-1.9348365372	0.1384903216	0.1384903216	-7.3124639015
Sema5b	2.3870210092	1.9347008585	0.1385099912	0.1385099912	-7.3126250026
Trim10	2.9209517523	1.9346288408	0.1385204331	0.1385204331	-7.3127105146
Mcm4	-0.6468649177	-1.9336980655	0.1386554665	0.1386554665	-7.313815709
Polr2h	0.2843064171	1.9336858643	0.1386572375	0.1386572375	-7.3138301968
Hsp90b1	-0.3841261928	-1.9334642328	0.1386894135	0.1386894135	-7.3140933643
Olfml2b	-0.6620626961	-1.9333657678	0.1387037111	0.1387037111	-7.3142102833
Rnf123	0.121122943	1.9333309239	0.1387087711	0.1387087711	-7.3142516576
Gnat1	-0.8169896143	-1.9329301684	0.1387669825	0.1387669825	-7.3147275247
Vps37b	-0.5051396016	-1.9308793932	0.1390653006	0.1390653006	-7.3171627483
Mad2l2	0.4629947488	1.9308606249	0.1390680342	0.1390680342	-7.3171850357
Slc25a47	0.7050394163	1.9308271047	0.1390729163	0.1390729163	-7.3172248408
Epc1	-0.1176842983	-1.9308028618	0.1390764474	0.1390764474	-7.3172536293
Egfl6	2.8038146417	1.9304593726	0.1391264891	0.1391264891	-7.3176615247
Mospd3	-0.1326774356	-1.9304576678	0.1391267375	0.1391267375	-7.3176635492
Efcab7	0.6161181162	1.9298627831	0.1392134525	0.1392134525	-7.3183699871
Mphosph10	0.7076820544	1.9292816052	0.1392982287	0.1392982287	-7.3190601588
Fbxl17	0.2332299923	1.928785596	0.1393706277	0.1393706277	-7.3196491977
Nkx2-1	0.8057262438	1.9287816359	0.1393712059	0.1393712059	-7.3196539007
Scara5	-1.0601851458	-1.928281295	0.1394442807	0.1394442807	-7.3202480916
Cdh3	-0.6842345128	-1.927923685	0.1394965363	0.1394965363	-7.320672784
Id3	-0.4283088875	-1.9277173386	0.1395266987	0.1395266987	-7.3209178398
Scaf8	0.2435246313	1.9268678284	0.1396509525	0.1396509525	-7.3219267272
Slc25a45	-0.2967905395	-1.9266721691	0.1396795884	0.1396795884	-7.3221590974
Mrpl19	0.1856345841	1.926210108	0.1397472403	0.1397472403	-7.3227078582
Papss2	-0.3177121116	-1.9257503319	0.1398145945	0.1398145945	-7.3232539117
Fosb	-2.7163368	-1.9255775285	0.1398399185	0.1398399185	-7.3234591435
Atf2	0.1694694364	1.9248045198	0.1399532655	0.1399532655	-7.3243772265
Zfhx4	-0.222864415	-1.9246320843	0.139978564	0.139978564	-7.3245820264
Zkscan1	0.4477234698	1.924061741	0.1400622779	0.1400622779	-7.3252594232
Naa11	-2.6521577395	-1.9239643363	0.1400765804	0.1400765804	-7.3253751119
Lpcat2	-0.8106700335	-1.9233324601	0.1401694029	0.1401694029	-7.3261256046
Zfp763	-0.3802767724	-1.9232160289	0.1401865142	0.1401865142	-7.3262638938
Scfd2	-0.5151679171	-1.9231569382	0.1401951994	0.1401951994	-7.3263340779
Cfl1	0.2337342701	1.9228671531	0.140237801	0.140237801	-7.3266782672
Mdk	-1.3302612659	-1.9219688695	0.1403699518	0.1403699518	-7.3277452104
Slc16a6	0.7621501944	1.9217044867	0.1404088733	0.1404088733	-7.3280592377
Bco1	1.4192358921	1.9211915791	0.1404844166	0.1404844166	-7.3286684621
Pdgfra	-0.5065388416	-1.9206789798	0.1405599604	0.1405599604	-7.329277328
Mzf1	-0.5251784174	-1.9203131741	0.1406138989	0.1406138989	-7.3297118371
Eef2kmt	0.7971631519	1.9200673148	0.1406501643	0.1406501643	-7.3300038743
Fam73b	0.5017897105	1.9193763719	0.1407521384	0.1407521384	-7.330824601
Kdelr3	-0.180410356	-1.9193467896	0.1407565062	0.1407565062	-7.3308597402
Papd4	-0.2752697466	-1.9189581363	0.1408139051	0.1408139051	-7.3313214029
Cdk19	0.1799000235	1.9184498682	0.1408890096	0.1408890096	-7.3319251567
Usf1	-0.9179382452	-1.9179380914	0.1409646783	0.1409646783	-7.3325330857
Rab8b	0.2218076048	1.9179286442	0.1409660756	0.1409660756	-7.3325443079
Klhl8	0.376698097	1.9171405715	0.1410826874	0.1410826874	-7.3334804576
Tmem150c	0.9760097342	1.9166386268	0.1411570175	0.1411570175	-7.3340767256
Cyth3	-0.566448076	-1.9164620821	0.1411831716	0.1411831716	-7.3342864475
Rpl23a	0.2366131904	1.9163217606	0.1412039633	0.1412039633	-7.3344531394
Kcnn4	0.7758419962	1.9160710426	0.1412411213	0.1412411213	-7.3347509761
Ppp1r18	0.0321119608	1.9160695781	0.1412413384	0.1412413384	-7.3347527158
RGD1565498	0.3949080097	1.9143656221	0.1414941695	0.1414941695	-7.3367769499
Ulk1	0.2985724756	1.9140444603	0.1415418805	0.1415418805	-7.3371584867
ERCC-00060	0.8096088575	1.9138869822	0.1415652817	0.1415652817	-7.3373455699
Sult2a1	-2.1072854	-1.9132447335	0.1416607651	0.1416607651	-7.3381085652
Aacs	1.5315104926	1.9129417882	0.1417058294	0.1417058294	-7.3384684699
Armc10	0.426669988	1.9129274404	0.1417079641	0.1417079641	-7.3384855154
Prkch	0.7513951276	1.9122384981	0.1418105092	0.1418105092	-7.339304001
Ube2l6	0.7090700624	1.9121349316	0.1418259317	0.1418259317	-7.3394270424
Plekhh2	-0.8030354355	-1.9120457827	0.1418392088	0.1418392088	-7.3395329553
Lmf2	0.201928718	1.9119699793	0.1418504994	0.1418504994	-7.3396230133
Prkca	0.364836544	1.9112804187	0.1419532534	0.1419532534	-7.3404422509
Ap1m1	0.3167369503	1.9112371033	0.1419597108	0.1419597108	-7.3404937124
Dhx8	0.2156490469	1.9111928755	0.1419663045	0.1419663045	-7.3405462581
Vldlr	0.9648835673	1.9108571511	0.1420163677	0.1420163677	-7.3409451231
Wee1	-0.4851138769	-1.9105461798	0.1420627576	0.1420627576	-7.3413145823
Tmem185b	0.5479833813	1.9105184447	0.1420668959	0.1420668959	-7.3413475341
Khk	-0.1930236467	-1.9091612053	0.1422695728	0.1422695728	-7.3429600747
Slit2	0.8198462641	1.9090996978	0.1422787655	0.1422787655	-7.343033153
Hdac8	-0.2901468066	-1.9090088655	0.1422923422	0.1422923422	-7.343141073
Fan1	0.845554658	1.9078922366	0.1424593642	0.1424593642	-7.3444677829
Smc2	-0.4504821665	-1.9074108271	0.1425314404	0.1425314404	-7.3450397737
Pcbp2	0.2033175708	1.9072500869	0.1425555155	0.1425555155	-7.3452307598
Npc1	-0.4361666336	-1.9071215394	0.1425747721	0.1425747721	-7.3453834961
Rps20	0.1249261708	1.9070517527	0.1425852276	0.1425852276	-7.3454664147
Kctd9	0.2195701432	1.9067582557	0.1426292087	0.1426292087	-7.3458151411
Naf1	0.8035457079	1.9056892721	0.1427895278	0.1427895278	-7.3470853007
Adarb1	0.4869705709	1.9049170688	0.1429054646	0.1429054646	-7.3480028451
Pnldc1	-1.834813998	-1.9048327271	0.1429181339	0.1429181339	-7.348103062
Arap2	0.5291987997	1.9047100914	0.1429365578	0.1429365578	-7.3482487813
Zc3h7b	0.2859700964	1.9044958346	0.1429687526	0.1429687526	-7.3485033683
Ewsr1	-0.1903147015	-1.9042748014	0.1430019742	0.1430019742	-7.3487660084
Man1b1	0.1959411934	1.903440173	0.1431274988	0.1431274988	-7.349757756
Nek2	-1.3488067701	-1.9034205417	0.1431304528	0.1431304528	-7.3497810832
Pfkfb3	1.2625786454	1.9033221073	0.1431452655	0.1431452655	-7.349898049
Fancc	-0.2619243828	-1.9031734761	0.1431676352	0.1431676352	-7.3500746622
Map4k1	-0.8277081168	-1.9024380504	0.1432783785	0.1432783785	-7.3509485504
ERCC-00171	0.8808416619	1.9024127107	0.143282196	0.143282196	-7.3509786612
Trpc6	-2.4917714075	-1.9020690816	0.1433339758	0.1433339758	-7.3513869917
Nphp1	0.3358533418	1.9020532662	0.1433363595	0.1433363595	-7.351405785
Atp2a3	-0.9197075864	-1.9020497739	0.1433368858	0.1433368858	-7.3514099349
Fancb	-0.7367790081	-1.9013044517	0.1434492701	0.1434492701	-7.3522956023
Calm3	0.3448856878	1.900608623	0.1435542813	0.1435542813	-7.353122468
Nkd1	-1.1870816373	-1.9005870712	0.1435575352	0.1435575352	-7.3531480785
Tiprl	0.1990244808	1.900510349	0.1435691194	0.1435691194	-7.3532392497
Dnah1	0.6783416843	1.9004270705	0.1435816946	0.1435816946	-7.3533382119
Racgap1	-1.3222964992	-1.8989823886	0.143800044	0.143800044	-7.355054994
Dexi	-0.7417296018	-1.8988028986	0.1438271984	0.1438271984	-7.3552682935
Strn4	-0.3264754797	-1.8981913394	0.1439197623	0.1439197623	-7.355995054
Ly86	-0.5594892615	-1.8979684372	0.1439535169	0.1439535169	-7.3562599469
mrpl24	0.4039556505	1.8979321247	0.1439590166	0.1439590166	-7.3563031001
Ppm1d	0.331246464	1.8975841354	0.1440117336	0.1440117336	-7.3567166468
Abtb1	0.45699872	1.8974803505	0.1440274602	0.1440274602	-7.3568399841
Rbks	0.1147081203	1.8970882002	0.1440869006	0.1440869006	-7.3573060153
Gpatch2l	-0.3812190033	-1.8968244542	0.1441268937	0.1441268937	-7.3576194527
Rcan3	0.6416201052	1.8967682618	0.144135416	0.144135416	-7.3576862323
Ube2a	-0.0757362621	-1.8964022511	0.1441909404	0.1441909404	-7.3581212047
Zbtb9	-0.1858566849	-1.8960821325	0.1442395227	0.1442395227	-7.3585016406
Agk	0.1743280556	1.8960430581	0.1442454541	0.1442454541	-7.3585480776
Anks3	0.9611888317	1.8958087722	0.1442810235	0.1442810235	-7.3588265096
Eno1	0.1823368968	1.8952727266	0.1443624435	0.1443624435	-7.3594635657
Gatad2a	-0.2760499503	-1.8952133042	0.1443714724	0.1443714724	-7.3595341859
Mrps17	0.2875915175	1.8951276586	0.1443844869	0.1443844869	-7.3596359709
Atp8b1	0.2028017014	1.8947348692	0.1444441909	0.1444441909	-7.3601027811
Prkci	-0.2473026708	-1.8941017479	0.1445404842	0.1445404842	-7.3608552204
Dctpp1	0.687964493	1.8933383578	0.1446566869	0.1446566869	-7.3617624899
Ndufv2	0.1829213793	1.8932413322	0.1446714636	0.1446714636	-7.3618778031
Kcnq1	0.7394534199	1.8930271995	0.1447040814	0.1447040814	-7.3621322968
Ice2	0.3453291973	1.8925689284	0.1447739156	0.1447739156	-7.3626769489
Degs2	1.6411093644	1.8921892855	0.1448317967	0.1448317967	-7.363128155
Ciao1	0.3572862372	1.892010435	0.1448590737	0.1448590737	-7.3633407201
Cbr3	-1.174563606	-1.8915723063	0.1449259184	0.1449259184	-7.3638614417
Tbrg1	0.2556790557	1.8906258551	0.1450704362	0.1450704362	-7.3649863244
Wbscr27	0.6543371011	1.8890952577	0.1453044941	0.1453044941	-7.366805517
Pla2g7	0.7992574036	1.887373259	0.1455683307	0.1455683307	-7.3688522529
Dclre1c	-0.3291347174	-1.8856608009	0.1458312418	0.1458312418	-7.3708877031
Hmcn1	-0.6307196628	-1.8855654496	0.1458458967	0.1458458967	-7.3710010404
Dnaja3	0.3273764206	1.8854030032	0.1458708675	0.1458708675	-7.3711941294
Leng8	0.0921212009	1.8852997072	0.1458867484	0.1458867484	-7.3713169106
Pon2	-0.1441422056	-1.8852138715	0.1458999464	0.1458999464	-7.371418938
Tdp1	0.2021837344	1.8850899496	0.1459190028	0.1459190028	-7.3715662362
Zcchc17	0.2296214532	1.8848915036	0.1459495252	0.1459495252	-7.3718021171
Pla2g6	0.6526963297	1.8848584658	0.1459546074	0.1459546074	-7.3718413872
Dimt1	0.6996420355	1.8847066244	0.1459779675	0.1459779675	-7.3720218726
Uox	0.3854525291	1.8836412205	0.1461419937	0.1461419937	-7.3732882701
Mnt	0.2929378732	1.8832509804	0.1462021258	0.1462021258	-7.3737521358
F13a1	-0.517461301	-1.8824923628	0.1463191012	0.1463191012	-7.3746538872
Gramd3	0.3058303842	1.8821503255	0.1463718762	0.1463718762	-7.3750604623
Rev3l	0.977813159	1.881573716	0.1464608936	0.1464608936	-7.3757458746
Ccdc132	0.265464613	1.8807130361	0.1465938795	0.1465938795	-7.3767689698
Aimp1	0.4142971127	1.8801261294	0.146684642	0.146684642	-7.3774666362
Spag8	0.7399318786	1.8793688682	0.1468018428	0.1468018428	-7.3783668141
Pan2	-0.5434485777	-1.8793673758	0.1468020739	0.1468020739	-7.3783685882
Bms1	0.1613422324	1.8793192947	0.1468095189	0.1468095189	-7.3784257439
E2f3	0.3822533407	1.879198972	0.146828152	0.146828152	-7.3785687759
Eif5	0.1794029473	1.8789778405	0.1468624032	0.1468624032	-7.3788316434
Ngp	1.8422856508	1.8789063462	0.1468734789	0.1468734789	-7.3789166317
Mrpl15	0.1390372663	1.8786187181	0.1469180471	0.1469180471	-7.3792585478
Slc44a3	1.4769003122	1.8779044895	0.1470287832	0.1470287832	-7.3801075883
Npr2	0.2907234496	1.8762950478	0.1472786609	0.1472786609	-7.3820208436
Padi4	3.021268566	1.8761915525	0.1472947457	0.1472947457	-7.3821438768
Tusc3	1.3671732681	1.8759990406	0.1473246703	0.1473246703	-7.382372732
Sub1	-0.1592305837	-1.875304311	0.1474327181	0.1474327181	-7.3831986203
Tlr2	-0.9526373199	-1.8750730355	0.147468707	0.147468707	-7.38347356
Igsf8	0.4509301571	1.8723654991	0.1478907654	0.1478907654	-7.3866923291
Smim1	0.8883926909	1.8723314435	0.1478960827	0.1478960827	-7.3867328157
Lamtor3	0.3637313899	1.8720760056	0.1479359729	0.1479359729	-7.3870364902
Wdpcp	0.3766206732	1.8719109632	0.147961753	0.147961753	-7.3872326997
Tapbpl	-0.3723060041	-1.8708682928	0.1481247383	0.1481247383	-7.3884722784
Emc4	0.0988088003	1.8702274576	0.1482250109	0.1482250109	-7.3892341424
Rpl39	0.2133543719	1.87014634	0.148237709	0.148237709	-7.3893305803
Spata33	-0.837629806	-1.8699833882	0.148263221	0.148263221	-7.3895243084
Ak1	-0.5482071522	-1.8698669355	0.148281456	0.148281456	-7.3896627554
Brca2	-0.3693379386	-1.8694711172	0.1483434552	0.1483434552	-7.3901333328
ERCC-00096	1.0291896476	1.868988092	0.1484191536	0.1484191536	-7.3907075907
St14	0.8800643282	1.8689401462	0.1484266699	0.1484266699	-7.3907645925
RGD1305347	-0.5160790905	-1.8684546817	0.1485027988	0.1485027988	-7.3913417535
Abl1	0.2072887853	1.8683722136	0.1485157355	0.1485157355	-7.3914397989
Tnni3	1.1297910068	1.8681339047	0.148553126	0.148553126	-7.391723122
Wnt4	1.6865124725	1.8669780758	0.1487346253	0.1487346253	-7.3930972846
Btaf1	0.4104887963	1.8667149847	0.1487759733	0.1487759733	-7.3934100754
Lrp1	-0.4199946589	-1.8666843438	0.1487807897	0.1487807897	-7.3934465046
Mid2	0.6272442353	1.8665636479	0.1487997635	0.1487997635	-7.393590001
Myl9	-0.3953249504	-1.8658972256	0.1489045766	0.1489045766	-7.3943823195
Mtmr12	0.458153765	1.86582822	0.1489154344	0.1489154344	-7.3944643614
Kcng4	0.4340343476	1.8656614039	0.1489416859	0.1489416859	-7.3946626923
Qpctl	-0.228191002	-1.8655666455	0.1489566002	0.1489566002	-7.3947753525
Ppt2	-0.1596374802	-1.865194315	0.1490152185	0.1490152185	-7.3952180249
Gjc2	-1.4291399698	-1.8644551849	0.1491316614	0.1491316614	-7.3960967983
Trip4	0.4009532139	1.8640497113	0.1491955834	0.1491955834	-7.3965788803
ERCC-00002	0.6779242573	1.8628496436	0.1493849521	0.1493849521	-7.3980056936
Map3k12	-0.250138627	-1.8625044709	0.1494394698	0.1494394698	-7.3984160875
Glb1l2	-0.5219250845	-1.8621273824	0.149499054	0.149499054	-7.3988644289
Tm2d1	0.6897542233	1.8620132873	0.1495170876	0.1495170876	-7.3990000832
Elovl1	0.482590692	1.8614399876	0.1496077389	0.1496077389	-7.3996817146
Esrp1	-2.4392017471	-1.8611165366	0.1496589109	0.1496589109	-7.4000662869
Cinp	0.4266222578	1.8609760027	0.1496811504	0.1496811504	-7.4002333773
Fgf11	-1.3327349421	-1.8603469095	0.14978075	0.14978075	-7.4009813515
Osbpl9	0.2936095147	1.8590889994	0.149980129	0.149980129	-7.4024769826
Ccm2	0.2022031229	1.8588567794	0.1500169686	0.1500169686	-7.4027530893
MGC95208	0.0997189686	1.8588527996	0.1500176	0.1500176	-7.4027578212
Map4k5	-0.537146831	-1.8581826964	0.1501239632	0.1501239632	-7.4035545684
Zc3h13	0.5069676294	1.8578508904	0.1501766611	0.1501766611	-7.4039490845
Fam83h	0.5541558096	1.8570084846	0.1503105465	0.1503105465	-7.4049507059
Yars2	0.7278680293	1.856110963	0.1504533393	0.1504533393	-7.4060178667
Cdk2ap2	-0.568185923	-1.8557500885	0.1505107962	0.1505107962	-7.4064469514
Rpl9	0.1328552821	1.8552753859	0.1505864139	0.1505864139	-7.4070113807
Fpgt	0.4082768234	1.8551637339	0.1506042057	0.1506042057	-7.4071441371
Slc27a1	0.235117768	1.8537230513	0.1508339913	0.1508339913	-7.4088571446
Cyb5r1	0.747163369	1.8537070776	0.1508365413	0.1508365413	-7.4088761378
ERCC-00009	0.8298086442	1.8523021026	0.1510610155	0.1510610155	-7.4105467027
Aagab	0.2242725362	1.8522007789	0.1510772186	0.1510772186	-7.4106671807
Lhx6	1.0611991512	1.8518854406	0.1511276581	0.1511276581	-7.4110421312
Dck	0.2010666117	1.8518682975	0.1511304007	0.1511304007	-7.411062515
Sytl3	-2.5550472018	-1.8518431245	0.1511344282	0.1511344282	-7.4110924467
Twist1	0.5444479818	1.8515169686	0.1511866205	0.1511866205	-7.4114802606
Ddx3y	-1.5049346377	-1.8514770468	0.1511930103	0.1511930103	-7.4115277294
Sebox	-1.1548772599	-1.8510977827	0.1512537296	0.1512537296	-7.4119786922
ERCC-00022	0.7683935233	1.8510645393	0.1512590531	0.1512590531	-7.4120182201
ERCC-00034	0.6939911684	1.8504570338	0.1513563742	0.1513563742	-7.4127405747
Ccdc53	0.2686089484	1.849570515	0.1514985189	0.1514985189	-7.4137946939
Tfip11	0.3051751521	1.8493944187	0.1515267721	0.1515267721	-7.4140040826
Ercc6l	-0.9170332543	-1.8493923044	0.1515271113	0.1515271113	-7.4140065965
Slc45a3	-0.8157530152	-1.8493661355	0.1515313104	0.1515313104	-7.414037713
Soat1	0.4838974487	1.8493135417	0.1515397501	0.1515397501	-7.4141002501
ERCC-00099	0.8831691801	1.8490332166	0.1515847424	0.1515847424	-7.4144335733
Gmeb1	-0.6397911521	-1.8488352341	0.1516165278	0.1516165278	-7.4146689865
Adam19	-0.3772543151	-1.848593407	0.1516553624	0.1516553624	-7.4149565339
Ttbk1	3.5841934968	1.8475716738	0.1518195642	0.1518195642	-7.4161714415
Yeats2	0.2592632943	1.8474125231	0.1518451591	0.1518451591	-7.4163606826
Sh3glb1	0.4558264923	1.846829144	0.1519390207	0.1519390207	-7.4170543613
Snx8	0.4769104587	1.8465979951	0.1519762289	0.1519762289	-7.4173292141
Adamtsl3	-0.4450729705	-1.8464212314	0.1520046897	0.1520046897	-7.4175393992
Rhobtb2	-0.451014623	-1.8456346826	0.1521314045	0.1521314045	-7.418474665
Pus10	-0.560407135	-1.845368865	0.1521742551	0.1521742551	-7.4187907429
Pomt2	0.6089474278	1.8447972138	0.152266453	0.152266453	-7.4194704816
Pnrc2	0.1913376234	1.8444702158	0.1523192205	0.1523192205	-7.419859309
Gpbp1	0.1215031864	1.8443363098	0.1523408348	0.1523408348	-7.4200185343
Gmpr2	0.4430067634	1.8426666789	0.1526106257	0.1526106257	-7.4220038687
Gpc3	-1.0819921672	-1.8423746183	0.1526578741	0.1526578741	-7.4223511549
Ppp6c	0.3290240682	1.8415826437	0.152786079	0.152786079	-7.4232928849
Coa7	0.9420021231	1.8415013149	0.1527992514	0.1527992514	-7.4233895923
Mtmr2	0.2118448921	1.8408795648	0.1528999947	0.1528999947	-7.4241289113
RGD1311747	0.1550771525	1.8407162072	0.1529264762	0.1529264762	-7.4243231589
Ivd	-0.2235586168	-1.8404510692	0.1529694681	0.1529694681	-7.4246384332
Susd4	2.2473750895	1.8398414491	0.1530683688	0.1530683688	-7.4253633302
Aen	-0.3084028934	-1.8395966053	0.1531081108	0.1531081108	-7.4256544734
Tuft1	-0.7210241113	-1.8390939691	0.1531897329	0.1531897329	-7.4262521571
Fbxo6	0.3300138816	1.8374715169	0.1534535328	0.1534535328	-7.4281814155
Ntan1	0.1717650419	1.8370470727	0.1535226287	0.1535226287	-7.428686123
Ddx39a	-0.3890818386	-1.8370013312	0.1535300771	0.1535300771	-7.4287405143
Mplkip	-0.3414255299	-1.836825363	0.153558735	0.153558735	-7.4289497585
Dzip1l	-0.6485565418	-1.8366771715	0.1535828739	0.1535828739	-7.4291259735
Polrmt	0.1807020121	1.8362938802	0.1536453279	0.1536453279	-7.4295817464
Alyref	0.3284571989	1.8354305438	0.1537861054	0.1537861054	-7.430608343
Sclt1	-0.1699691385	-1.8352824907	0.1538102617	0.1538102617	-7.4307843935
Tfpi	0.3246043709	1.8338928735	0.1540371995	0.1540371995	-7.4324367939
Rnf6	0.2831737794	1.8335887037	0.1540869234	0.1540869234	-7.4327984838
Smad5	0.2359872959	1.831734074	0.154390497	0.154390497	-7.4350038335
Cep55	-1.140865795	-1.8316765884	0.1543999172	0.1543999172	-7.43507219
Frs3	0.6381267153	1.8314743809	0.1544330581	0.1544330581	-7.4353126359
Luc7l2	0.2226404669	1.8312638993	0.1544675637	0.1544675637	-7.4355629205
Mocs2	-0.2213583143	-1.8311421714	0.1544875232	0.1544875232	-7.4357076677
Ing2	-0.2280074103	-1.8310861134	0.1544967159	0.1544967159	-7.4357743265
Cdkn2b	1.1236408434	1.8310502117	0.1545026036	0.1545026036	-7.4358170175
RGD1305537	0.3389313681	1.8307037431	0.1545594355	0.1545594355	-7.4362290048
Il17rc	0.2769364567	1.829956603	0.1546820701	0.1546820701	-7.437117432
